,Hotel Name,Address,Rating (5),Price (2)
420,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
421,Fountain House,HG West Pune,4.4,1500
422,Urban Tadka,"TS Nagar, West Pune",4.6,1100
423,Pop Tate's,"TS Nagar, West Pune",4.4,1900
424,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
425,Little Italy,"IS Nagar, West Pune",4.1,1500
426,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
427,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
428,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
429,Madeline,"MS Nagar, West Pune",4.4,900
430,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
431,Mughal's,"MF Road, West Pune",5.0,1000
432,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
433,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
434,High Garden,"GS Bapat Road, West Pune",4.2,1000
435,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
436,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
437,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
438,Wok Toss,TG West Pune,4.7,1000
439,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
440,Fountain House,HG West Pune,4.4,1500
441,Urban Tadka,"TS Nagar, West Pune",4.6,1100
442,Pop Tate's,"TS Nagar, West Pune",4.4,1900
443,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
444,Little Italy,"IS Nagar, West Pune",4.1,1500
445,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
446,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
447,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
448,Madeline,"MS Nagar, West Pune",4.4,900
449,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
450,Mughal's,"MF Road, West Pune",5.0,1000
451,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
452,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
453,High Garden,"GS Bapat Road, West Pune",4.2,1000
454,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
455,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
456,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
457,Wok Toss,TG West Pune,4.7,1000
458,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
459,Fountain House,HG West Pune,4.4,1500
460,Urban Tadka,"TS Nagar, West Pune",4.6,1100
461,Pop Tate's,"TS Nagar, West Pune",4.4,1900
462,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
463,Little Italy,"IS Nagar, West Pune",4.1,1500
464,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
465,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
466,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
467,Madeline,"MS Nagar, West Pune",4.4,900
468,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
469,Mughal's,"MF Road, West Pune",5.0,1000
470,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
471,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
472,High Garden,"GS Bapat Road, West Pune",4.2,1000
473,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
474,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
475,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
476,Wok Toss,TG West Pune,4.7,1000
477,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
478,Fountain House,HG West Pune,4.4,1500
479,Urban Tadka,"TS Nagar, West Pune",4.6,1100
480,Pop Tate's,"TS Nagar, West Pune",4.4,1900
481,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
482,Little Italy,"IS Nagar, West Pune",4.1,1500
483,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
484,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
485,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
486,Madeline,"MS Nagar, West Pune",4.4,900
487,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
488,Mughal's,"MF Road, West Pune",5.0,1000
489,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
490,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
491,High Garden,"GS Bapat Road, West Pune",4.2,1000
492,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
493,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
494,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
495,Wok Toss,TG West Pune,4.7,1000
496,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
497,Fountain House,HG West Pune,4.4,1500
498,Urban Tadka,"TS Nagar, West Pune",4.6,1100
499,Pop Tate's,"TS Nagar, West Pune",4.4,1900
500,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
501,Little Italy,"IS Nagar, West Pune",4.1,1500
502,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
503,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
504,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
505,Madeline,"MS Nagar, West Pune",4.4,900
506,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
507,Mughal's,"MF Road, West Pune",5.0,1000
508,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
509,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
510,High Garden,"GS Bapat Road, West Pune",4.2,1000
511,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
512,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
513,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
514,Wok Toss,TG West Pune,4.7,1000
515,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
516,Fountain House,HG West Pune,4.4,1500
517,Urban Tadka,"TS Nagar, West Pune",4.6,1100
518,Pop Tate's,"TS Nagar, West Pune",4.4,1900
519,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
520,Little Italy,"IS Nagar, West Pune",4.1,1500
521,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
522,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
523,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
524,Madeline,"MS Nagar, West Pune",4.4,900
525,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
526,Mughal's,"MF Road, West Pune",5.0,1000
527,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
528,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
529,High Garden,"GS Bapat Road, West Pune",4.2,1000
530,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
531,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
532,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
533,Wok Toss,TG West Pune,4.7,1000
534,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
535,Fountain House,HG West Pune,4.4,1500
536,Urban Tadka,"TS Nagar, West Pune",4.6,1100
537,Pop Tate's,"TS Nagar, West Pune",4.4,1900
538,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
539,Little Italy,"IS Nagar, West Pune",4.1,1500
540,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
541,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
542,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
543,Madeline,"MS Nagar, West Pune",4.4,900
544,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
545,Mughal's,"MF Road, West Pune",5.0,1000
546,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
547,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
548,High Garden,"GS Bapat Road, West Pune",4.2,1000
549,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
550,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
551,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
552,Wok Toss,TG West Pune,4.7,1000
553,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
554,Fountain House,HG West Pune,4.4,1500
555,Urban Tadka,"TS Nagar, West Pune",4.6,1100
556,Pop Tate's,"TS Nagar, West Pune",4.4,1900
557,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
558,Little Italy,"IS Nagar, West Pune",4.1,1500
559,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
560,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
561,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
562,Madeline,"MS Nagar, West Pune",4.4,900
563,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
564,Mughal's,"MF Road, West Pune",5.0,1000
565,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
566,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
567,High Garden,"GS Bapat Road, West Pune",4.2,1000
568,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
569,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
570,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
571,Wok Toss,TG West Pune,4.7,1000
572,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
573,Fountain House,HG West Pune,4.4,1500
574,Urban Tadka,"TS Nagar, West Pune",4.6,1100
575,Pop Tate's,"TS Nagar, West Pune",4.4,1900
576,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
577,Little Italy,"IS Nagar, West Pune",4.1,1500
578,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
579,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
580,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
581,Madeline,"MS Nagar, West Pune",4.4,900
582,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
583,Mughal's,"MF Road, West Pune",5.0,1000
584,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
585,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
586,High Garden,"GS Bapat Road, West Pune",4.2,1000
587,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
588,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
589,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
590,Wok Toss,TG West Pune,4.7,1000
591,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
592,Fountain House,HG West Pune,4.4,1500
593,Urban Tadka,"TS Nagar, West Pune",4.6,1100
594,Pop Tate's,"TS Nagar, West Pune",4.4,1900
595,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
596,Little Italy,"IS Nagar, West Pune",4.1,1500
597,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
598,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
599,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
600,Madeline,"MS Nagar, West Pune",4.4,900
601,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
602,Mughal's,"MF Road, West Pune",5.0,1000
603,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
604,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
605,High Garden,"GS Bapat Road, West Pune",4.2,1000
606,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
607,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
608,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
609,Wok Toss,TG West Pune,4.7,1000
610,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
611,Fountain House,HG West Pune,4.4,1500
612,Urban Tadka,"TS Nagar, West Pune",4.6,1100
613,Pop Tate's,"TS Nagar, West Pune",4.4,1900
614,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
615,Little Italy,"IS Nagar, West Pune",4.1,1500
616,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
617,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
618,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
619,Madeline,"MS Nagar, West Pune",4.4,900
620,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
621,Mughal's,"MF Road, West Pune",5.0,1000
622,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
623,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
624,High Garden,"GS Bapat Road, West Pune",4.2,1000
625,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
626,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
627,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
628,Wok Toss,TG West Pune,4.7,1000
629,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
630,Fountain House,HG West Pune,4.4,1500
631,Urban Tadka,"TS Nagar, West Pune",4.6,1100
632,Pop Tate's,"TS Nagar, West Pune",4.4,1900
633,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
634,Little Italy,"IS Nagar, West Pune",4.1,1500
635,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
636,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
637,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
638,Madeline,"MS Nagar, West Pune",4.4,900
639,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
640,Mughal's,"MF Road, West Pune",5.0,1000
641,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
642,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
643,High Garden,"GS Bapat Road, West Pune",4.2,1000
644,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
645,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
646,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
647,Wok Toss,TG West Pune,4.7,1000
648,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
649,Fountain House,HG West Pune,4.4,1500
650,Urban Tadka,"TS Nagar, West Pune",4.6,1100
651,Pop Tate's,"TS Nagar, West Pune",4.4,1900
652,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
653,Little Italy,"IS Nagar, West Pune",4.1,1500
654,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
655,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
656,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
657,Madeline,"MS Nagar, West Pune",4.4,900
658,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
659,Mughal's,"MF Road, West Pune",5.0,1000
660,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
661,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
662,High Garden,"GS Bapat Road, West Pune",4.2,1000
663,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
664,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
665,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
666,Wok Toss,TG West Pune,4.7,1000
667,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
668,Fountain House,HG West Pune,4.4,1500
669,Urban Tadka,"TS Nagar, West Pune",4.6,1100
670,Pop Tate's,"TS Nagar, West Pune",4.4,1900
671,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
672,Little Italy,"IS Nagar, West Pune",4.1,1500
673,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
674,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
675,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
676,Madeline,"MS Nagar, West Pune",4.4,900
677,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
678,Mughal's,"MF Road, West Pune",5.0,1000
679,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
680,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
681,High Garden,"GS Bapat Road, West Pune",4.2,1000
682,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
683,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
684,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
685,Wok Toss,TG West Pune,4.7,1000
686,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
687,Fountain House,HG West Pune,4.4,1500
688,Urban Tadka,"TS Nagar, West Pune",4.6,1100
689,Pop Tate's,"TS Nagar, West Pune",4.4,1900
690,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
691,Little Italy,"IS Nagar, West Pune",4.1,1500
692,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
693,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
694,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
695,Madeline,"MS Nagar, West Pune",4.4,900
696,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
697,Mughal's,"MF Road, West Pune",5.0,1000
698,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
699,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
700,High Garden,"GS Bapat Road, West Pune",4.2,1000
701,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
702,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
703,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
704,Wok Toss,TG West Pune,4.7,1000
705,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
706,Fountain House,HG West Pune,4.4,1500
707,Urban Tadka,"TS Nagar, West Pune",4.6,1100
708,Pop Tate's,"TS Nagar, West Pune",4.4,1900
709,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
710,Little Italy,"IS Nagar, West Pune",4.1,1500
711,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
712,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
713,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
714,Madeline,"MS Nagar, West Pune",4.4,900
715,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
716,Mughal's,"MF Road, West Pune",5.0,1000
717,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
718,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
719,High Garden,"GS Bapat Road, West Pune",4.2,1000
720,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
721,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
722,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
723,Wok Toss,TG West Pune,4.7,1000
724,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
725,Fountain House,HG West Pune,4.4,1500
726,Urban Tadka,"TS Nagar, West Pune",4.6,1100
727,Pop Tate's,"TS Nagar, West Pune",4.4,1900
728,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
729,Little Italy,"IS Nagar, West Pune",4.1,1500
730,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
731,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
732,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
733,Madeline,"MS Nagar, West Pune",4.4,900
734,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
735,Mughal's,"MF Road, West Pune",5.0,1000
736,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
737,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
738,High Garden,"GS Bapat Road, West Pune",4.2,1000
739,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
740,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
741,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
742,Wok Toss,TG West Pune,4.7,1000
743,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
744,Fountain House,HG West Pune,4.4,1500
745,Urban Tadka,"TS Nagar, West Pune",4.6,1100
746,Pop Tate's,"TS Nagar, West Pune",4.4,1900
747,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
748,Little Italy,"IS Nagar, West Pune",4.1,1500
749,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
750,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
751,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
752,Madeline,"MS Nagar, West Pune",4.4,900
753,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
754,Mughal's,"MF Road, West Pune",5.0,1000
755,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
756,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
757,High Garden,"GS Bapat Road, West Pune",4.2,1000
758,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
759,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
760,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
761,Wok Toss,TG West Pune,4.7,1000
762,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
763,Fountain House,HG West Pune,4.4,1500
764,Urban Tadka,"TS Nagar, West Pune",4.6,1100
765,Pop Tate's,"TS Nagar, West Pune",4.4,1900
766,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
767,Little Italy,"IS Nagar, West Pune",4.1,1500
768,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
769,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
770,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
771,Madeline,"MS Nagar, West Pune",4.4,900
772,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
773,Mughal's,"MF Road, West Pune",5.0,1000
774,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
775,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
776,High Garden,"GS Bapat Road, West Pune",4.2,1000
777,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
778,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
779,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
780,Wok Toss,TG West Pune,4.7,1000
781,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
782,Fountain House,HG West Pune,4.4,1500
783,Urban Tadka,"TS Nagar, West Pune",4.6,1100
784,Pop Tate's,"TS Nagar, West Pune",4.4,1900
785,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
786,Little Italy,"IS Nagar, West Pune",4.1,1500
787,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
788,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
789,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
790,Madeline,"MS Nagar, West Pune",4.4,900
791,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
792,Mughal's,"MF Road, West Pune",5.0,1000
793,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
794,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
795,High Garden,"GS Bapat Road, West Pune",4.2,1000
796,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
797,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
798,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
799,Wok Toss,TG West Pune,4.7,1000
800,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
801,Fountain House,HG West Pune,4.4,1500
802,Urban Tadka,"TS Nagar, West Pune",4.6,1100
803,Pop Tate's,"TS Nagar, West Pune",4.4,1900
804,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
805,Little Italy,"IS Nagar, West Pune",4.1,1500
806,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
807,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
808,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
809,Madeline,"MS Nagar, West Pune",4.4,900
810,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
811,Mughal's,"MF Road, West Pune",5.0,1000
812,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
813,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
814,High Garden,"GS Bapat Road, West Pune",4.2,1000
815,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
816,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
817,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
818,Wok Toss,TG West Pune,4.7,1000
819,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
820,Fountain House,HG West Pune,4.4,1500
821,Urban Tadka,"TS Nagar, West Pune",4.6,1100
822,Pop Tate's,"TS Nagar, West Pune",4.4,1900
823,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
